user_id,age_group,income_bracket,time_on_social_media_min,time_on_streaming_video_min,time_on_podcasts_min,monthly_conversions,customer_since_date,avg_monthly_spend,last_seen_days_ago,support_tickets_raised,churned_in_last_90_days
1677,45-54,Low,59,45,89,5,2022-01-13 13:45:53,23.7,24,1,False
1678,25-34,High,159,123,49,6,2025-02-27 00:19:56,81.24,52,0,False
1679,18-24,Medium,202,60,109,7,2024-12-29 14:04:45,41.89,111,0,True
1680,55+,Medium,235,297,148,1,2023-05-26 15:43:58,18.5,82,0,False
1681,18-24,High,89,102,141,3,2024-12-15 11:11:47,83.46,63,2,False
1682,45-54,Low,15,24,155,3,2024-05-18 08:27:41,76.1,78,2,False
1683,25-34,High,34,308,102,3,2021-10-14 12:44:02,51.07,27,2,False
1684,45-54,Medium,198,45,176,7,2022-04-09 08:47:37,56.74,14,0,False
1685,35-44,Low,190,168,116,3,2025-01-13 22:14:20,57.83,6,0,False
1686,35-44,Low,39,268,212,6,2021-12-30 23:49:33,86.17,83,4,False
1687,45-54,High,216,66,113,6,2022-06-03 18:50:23,96.83,98,0,False
1688,18-24,Low,78,216,158,4,2021-09-05 10:05:44,81.01,118,0,True
1689,35-44,Low,143,98,158,6,2023-04-30 02:57:48,67.52,61,0,False
1690,25-34,Low,254,281,90,9,2021-08-16 03:38:46,63.0,46,3,False
1691,45-54,Medium,22,199,172,3,2021-12-27 00:02:16,23.61,1,0,False
1692,45-54,Low,97,289,84,4,2021-07-16 21:43:30,24.06,24,0,False
1693,18-24,Low,141,26,35,4,2025-04-07 10:25:41,19.27,53,3,False
1694,18-24,Medium,133,72,169,10,2023-01-13 14:57:47,49.2,8,0,False
1695,25-34,Low,223,128,18,10,2022-08-15 19:20:03,37.1,110,0,True
1696,18-24,Medium,156,114,76,1,2023-02-15 01:09:48,63.13,50,1,False
1697,55+,Low,104,160,38,5,2024-04-21 00:45:29,61.16,90,0,False
1698,45-54,High,238,135,110,3,2024-04-30 21:12:07,123.84,69,2,False
1699,55+,High,214,154,20,2,2021-09-05 17:35:54,95.5,79,1,False
1700,25-34,High,215,64,41,4,2022-06-12 00:35:15,130.52,97,0,False
1701,18-24,Low,107,268,135,8,2022-04-13 03:55:33,36.93,110,3,True
1702,25-34,Low,36,22,106,6,2022-04-26 23:39:19,27.09,4,0,False
1703,18-24,Medium,168,215,127,2,2025-04-25 09:43:32,22.8,15,0,False
1704,55+,High,117,280,43,4,2024-04-07 08:36:16,97.33,61,1,False
1705,45-54,High,132,303,64,7,2022-07-01 01:20:09,79.94,97,0,False
1706,55+,Medium,116,91,62,2,2022-08-12 06:40:15,32.34,40,0,False
1707,18-24,Medium,195,171,180,0,2024-09-18 10:26:57,70.38,60,0,False
1708,55+,Low,204,122,88,1,2023-06-11 08:59:27,57.68,31,0,False
1709,55+,Low,174,90,119,6,2024-10-26 22:53:03,11.68,47,0,False
1710,18-24,High,38,68,96,5,2024-12-20 18:24:49,85.06,13,2,False
1711,55+,Low,140,253,145,5,2022-03-09 08:22:09,34.2,4,0,False
1712,45-54,Medium,45,38,53,7,2023-05-31 17:34:48,45.67,109,1,True
1713,55+,High,60,190,27,7,2025-06-09 10:45:40,56.61,74,0,False
1714,25-34,High,256,275,41,6,2023-09-12 22:57:19,160.98,59,0,False
1715,18-24,High,96,105,50,4,2022-11-04 16:18:40,107.8,80,0,False
1716,35-44,High,127,163,123,3,2021-07-23 08:24:37,114.2,2,0,False
1717,35-44,High,25,48,210,7,2024-10-20 18:16:10,117.49,91,3,True
1718,55+,Low,108,250,57,8,2025-06-03 14:24:58,52.08,89,0,False
1719,45-54,High,25,181,175,6,2025-03-31 00:29:03,109.46,102,0,True
1720,18-24,High,225,231,40,7,2023-05-22 16:17:02,86.46,112,0,True
1721,35-44,Low,143,283,181,3,2023-05-16 17:59:41,94.54,45,0,False
1722,55+,Low,65,244,122,2,2023-09-30 23:24:09,44.58,75,1,False
1723,25-34,High,55,36,130,2,2022-09-10 23:01:53,102.01,86,2,False
1724,55+,Medium,216,137,24,3,2024-06-21 01:39:53,10.0,108,2,True
1725,45-54,High,189,285,90,8,2022-02-04 00:14:03,65.87,71,0,False
1726,35-44,Low,115,89,128,13,2023-07-06 00:18:19,94.23,108,0,True
1727,45-54,Low,97,55,107,1,2023-12-29 11:51:27,43.7,16,0,False
1728,45-54,Low,136,273,141,5,2023-01-23 00:10:35,27.42,103,0,True
1729,45-54,Low,70,38,74,1,2024-08-31 15:23:13,39.47,108,4,True
1730,25-34,High,51,260,62,7,2022-12-30 22:28:02,61.33,105,0,True
1731,18-24,Medium,155,7,135,3,2022-11-08 14:12:36,44.51,23,2,False
1732,25-34,Medium,92,204,69,8,2021-08-20 18:59:11,37.48,43,0,False
1733,18-24,High,216,219,13,4,2021-08-11 01:21:41,88.25,92,3,True
1734,18-24,Low,105,107,56,5,2021-09-12 20:21:53,37.96,23,1,False
1735,25-34,Low,119,131,149,2,2023-10-15 10:39:55,34.49,28,0,False
1736,55+,Medium,184,34,19,5,2022-06-11 07:50:07,61.27,29,1,False
1737,55+,Low,76,286,155,1,2024-03-03 07:57:57,40.23,115,0,True
1738,35-44,High,78,285,79,0,2022-02-12 07:23:46,88.52,74,1,False
1739,45-54,Medium,214,54,138,0,2023-08-28 19:25:21,50.74,51,0,False
1740,55+,Medium,145,133,162,5,2021-09-28 13:10:03,37.92,70,1,False
1741,18-24,Medium,260,5,50,7,2022-11-29 09:50:57,55.49,16,0,False
1742,55+,Medium,239,117,128,1,2024-03-07 15:49:02,57.4,1,4,False
1743,18-24,High,196,49,169,5,2023-04-19 08:22:42,129.59,28,0,False
1744,18-24,Low,127,276,83,5,2023-12-14 01:34:50,45.96,86,0,False
1745,45-54,Low,135,279,140,7,2021-08-03 19:37:50,49.67,100,0,False
1746,45-54,Medium,93,53,78,5,2023-03-14 04:44:11,73.63,83,0,False
1747,35-44,Low,98,291,190,3,2024-06-18 09:39:50,57.01,112,0,True
1748,55+,High,14,87,129,3,2024-11-03 00:43:27,70.12,54,0,False
1749,35-44,Low,224,77,56,6,2023-02-22 02:52:45,99.95,17,0,False
1750,55+,High,193,293,64,3,2022-05-17 03:16:33,97.7,47,0,False
1751,18-24,Low,35,288,2,2,2024-07-02 03:20:18,28.09,103,1,True
1752,45-54,High,57,38,47,5,2023-02-25 10:28:15,124.56,3,1,False
1753,45-54,High,230,138,170,5,2025-01-15 17:26:58,102.73,9,0,False
1754,45-54,High,113,209,124,3,2021-10-09 00:50:55,101.89,20,1,False
1755,55+,Medium,137,146,110,4,2023-05-13 01:08:41,62.85,30,2,False
1756,18-24,Medium,132,291,83,3,2023-09-02 17:18:42,54.29,35,0,False
1757,45-54,Low,209,146,71,6,2024-05-02 00:27:24,52.05,74,0,False
1758,45-54,Medium,155,286,40,4,2025-03-17 07:22:04,89.0,32,2,False
1759,18-24,Low,260,268,45,3,2022-10-23 16:38:40,35.75,117,0,True
1760,35-44,Low,185,48,116,8,2024-05-30 11:41:03,32.3,81,2,False
1761,18-24,Low,121,138,90,4,2025-06-12 01:43:24,24.67,84,1,False
1762,45-54,High,57,307,169,2,2024-07-06 03:55:44,125.38,6,0,False
1763,35-44,High,36,88,142,3,2021-11-28 16:02:50,97.56,25,0,False
1764,55+,Medium,132,100,100,5,2021-07-18 20:37:59,80.35,4,0,False
1765,45-54,Low,56,91,68,2,2022-04-09 15:53:12,10.0,100,0,False
1766,18-24,Low,57,169,150,6,2022-07-27 03:52:29,15.79,72,0,False
1767,18-24,Medium,110,130,39,8,2025-01-14 02:26:09,61.74,30,0,False
1768,55+,Low,25,259,106,4,2022-10-05 05:50:37,10.0,56,0,False
1769,55+,High,114,173,93,6,2025-05-29 07:52:10,90.31,83,0,False
1770,45-54,Low,176,63,150,3,2023-10-01 08:08:21,63.46,33,0,False
1771,25-34,Low,67,254,35,3,2023-04-20 07:56:31,10.66,100,0,False
1772,35-44,High,23,233,136,9,2021-09-01 07:49:41,101.37,70,0,False
1773,25-34,High,73,204,169,4,2024-01-29 08:18:37,125.92,108,0,True
1774,45-54,Low,194,274,145,9,2022-09-11 12:13:22,33.01,75,0,False
1775,18-24,Low,152,92,71,3,2022-09-21 00:22:43,71.58,85,1,False
1776,18-24,Medium,257,266,75,2,2022-02-04 06:56:48,12.48,119,0,True
1777,35-44,Low,62,134,53,0,2022-10-09 01:47:37,95.59,19,3,False
1778,35-44,Medium,216,101,187,0,2024-02-29 12:52:48,49.0,17,1,False
1779,35-44,Medium,108,264,219,4,2022-04-26 08:13:43,58.06,76,0,False
1780,35-44,High,93,54,97,4,2023-05-17 22:12:41,122.81,37,3,False
1781,35-44,Medium,194,77,190,8,2024-03-25 20:26:35,83.48,19,0,False
1782,25-34,Medium,85,192,18,2,2021-07-25 16:25:58,29.64,64,0,False
1783,25-34,Low,257,210,163,3,2022-12-15 22:41:51,41.11,44,3,False
1784,45-54,Low,150,279,72,8,2023-08-02 22:31:30,47.17,92,0,False
1785,25-34,High,74,131,93,7,2021-09-07 12:58:34,61.71,4,0,False
1786,45-54,Medium,116,234,207,2,2024-10-04 18:48:34,60.12,65,0,False
1787,25-34,Low,239,98,160,0,2024-05-17 11:24:25,40.0,14,2,False
1788,35-44,Low,215,18,103,9,2024-10-07 16:54:34,40.22,7,1,False
1789,45-54,Medium,112,50,69,5,2022-10-28 20:12:46,64.78,44,0,False
1790,45-54,Low,34,254,68,6,2022-12-14 20:45:29,18.27,79,0,False
1791,35-44,Low,28,288,189,4,2022-01-09 18:53:33,88.14,106,0,True
1792,18-24,High,150,188,174,7,2021-08-11 14:17:23,140.2,75,2,False
1793,35-44,High,121,161,183,9,2024-10-09 20:06:22,125.96,111,4,True
1794,18-24,Low,181,126,42,4,2024-10-04 07:40:33,35.17,101,0,True
1795,35-44,High,205,134,193,4,2024-08-31 10:06:55,131.14,116,1,True
1796,18-24,Low,159,25,171,4,2022-02-18 11:56:01,54.3,120,1,True
1797,18-24,Low,122,72,140,8,2024-05-11 14:08:17,46.25,82,1,False
1798,18-24,Low,252,179,95,8,2022-06-04 17:45:34,57.94,9,3,False
1799,18-24,Medium,95,211,129,1,2024-08-25 04:54:09,80.29,11,0,False
1800,25-34,Low,258,59,101,2,2023-03-30 09:53:15,50.8,1,1,False
1801,35-44,High,151,310,140,4,2021-11-12 02:24:03,110.6,81,4,False
1802,35-44,Low,43,214,153,4,2022-01-05 02:46:41,58.6,1,0,False
1803,18-24,Medium,114,39,40,5,2025-04-25 02:27:04,44.43,77,1,False
1804,55+,High,73,310,143,10,2022-07-29 20:54:22,56.51,39,1,False
1805,35-44,Medium,42,222,167,1,2024-10-20 13:13:03,81.25,5,0,False
1806,55+,Medium,236,222,32,6,2022-06-02 08:39:30,38.81,49,1,False
1807,55+,Low,188,137,47,2,2024-07-08 19:26:04,10.0,9,0,False
1808,45-54,Medium,91,57,151,5,2024-12-30 06:31:12,46.89,99,4,True
1809,55+,Medium,187,81,169,9,2022-11-03 09:58:30,47.7,108,0,True
1810,45-54,Low,21,54,158,7,2024-10-20 12:08:13,30.14,22,0,False
1811,35-44,High,95,330,134,3,2022-09-05 23:34:09,98.31,77,0,False
1812,55+,High,199,251,37,0,2024-10-20 06:47:50,82.77,94,0,False
1813,35-44,Medium,162,237,52,5,2024-07-01 06:28:33,63.24,15,0,False
1814,45-54,Low,46,55,160,3,2025-06-28 11:49:41,36.15,104,2,True
1815,18-24,Low,106,31,8,2,2024-04-26 11:30:08,41.2,87,0,False
1816,25-34,Medium,72,269,88,2,2022-10-08 22:21:07,47.69,27,3,False
1817,25-34,Medium,75,36,176,1,2023-05-04 02:20:24,52.39,33,0,False
1818,45-54,High,187,89,79,1,2021-09-03 17:04:25,87.09,29,1,False
1819,45-54,Low,184,204,51,3,2022-09-23 03:28:04,17.37,101,0,True
1820,55+,Medium,106,283,155,5,2025-05-01 20:44:48,10.0,69,2,False
1821,18-24,Medium,142,132,168,4,2024-11-30 19:55:10,43.7,28,0,False
1822,25-34,High,163,159,67,0,2023-08-07 16:32:51,87.73,120,0,True
1823,55+,Low,119,275,129,6,2024-03-22 01:09:08,34.28,106,0,True
1824,35-44,Low,62,213,42,8,2022-12-14 06:20:40,63.43,111,1,True
1825,18-24,Low,106,287,166,5,2023-03-30 02:36:24,10.0,91,2,True
1826,25-34,Low,108,132,63,4,2022-03-10 17:12:08,28.33,107,0,True
1827,45-54,Low,131,196,214,7,2022-04-13 16:19:53,50.83,90,0,False
1828,25-34,High,222,231,63,4,2021-11-30 18:50:01,94.75,59,0,False
1829,35-44,High,13,141,154,5,2024-03-21 22:01:40,71.35,24,0,False
1830,18-24,High,114,286,174,1,2023-03-15 04:14:13,88.87,3,0,False
1831,55+,High,199,143,65,7,2023-01-21 19:52:39,103.05,76,0,False
1832,25-34,High,208,250,7,0,2025-05-15 22:38:07,98.85,79,1,False
1833,18-24,Medium,61,189,128,2,2023-02-21 04:03:13,44.75,39,2,False
1834,45-54,High,55,262,91,7,2021-11-10 16:16:54,69.72,39,2,False
1835,55+,Low,91,68,126,7,2025-06-05 09:53:04,26.05,119,4,True
1836,35-44,Low,78,14,140,0,2024-07-03 03:14:54,29.56,87,1,False
1837,45-54,Low,225,193,180,6,2024-02-07 02:33:05,62.62,54,0,False
1838,18-24,Low,239,215,3,11,2024-02-13 12:28:59,48.46,11,0,False
1839,55+,Low,222,226,144,7,2023-04-13 21:45:10,25.02,14,0,False
1840,25-34,Medium,69,291,16,4,2025-03-11 04:31:22,33.25,103,3,True
1841,45-54,Low,152,133,88,6,2022-12-03 22:35:43,45.39,25,0,False
1842,55+,High,64,211,29,8,2023-02-24 12:21:19,135.06,56,0,False
1843,55+,Medium,197,195,131,3,2024-10-14 06:48:25,72.02,88,0,False
1844,35-44,Low,18,232,187,2,2023-04-09 14:05:29,10.41,75,0,False
1845,25-34,Medium,140,240,123,4,2021-08-26 09:49:30,10.0,26,0,False
1846,25-34,Medium,216,101,97,1,2025-03-15 21:22:03,55.21,101,0,True
1847,25-34,Medium,143,232,42,5,2024-01-27 21:47:21,23.41,87,0,False
1848,35-44,Medium,69,58,65,3,2022-01-28 10:58:20,56.59,95,1,False
1849,35-44,High,217,224,95,11,2023-04-15 09:45:41,161.6,48,0,False
1850,45-54,Low,211,110,161,6,2023-11-10 18:18:32,48.68,81,1,False
1851,45-54,High,76,142,162,4,2023-09-27 17:18:27,117.27,83,0,False
1852,45-54,Low,122,118,86,2,2024-06-24 02:23:04,31.62,3,0,False
1853,35-44,Low,229,55,202,4,2025-01-05 10:40:42,72.34,1,0,False
1854,18-24,Medium,141,21,137,4,2022-06-03 23:56:13,19.93,64,0,False
1855,45-54,Low,84,140,187,0,2023-01-19 01:36:15,38.24,80,0,False
1856,55+,Medium,193,270,50,7,2025-05-23 17:06:11,45.83,33,0,False
1857,35-44,High,146,48,106,8,2021-12-31 18:52:51,124.58,111,0,True
1858,25-34,Low,196,119,124,9,2023-05-04 18:45:04,57.41,96,0,False
1859,35-44,Medium,88,169,105,8,2022-11-03 12:22:54,89.88,54,1,False
1860,35-44,Medium,34,98,44,3,2024-08-30 19:01:09,95.52,72,0,False
1861,45-54,Medium,96,284,157,0,2021-12-15 09:08:48,14.92,4,2,False
1862,25-34,High,193,281,34,0,2023-08-29 09:24:33,107.23,18,0,False
1863,25-34,High,243,61,108,1,2023-11-27 10:24:04,80.26,14,1,False
1864,45-54,Low,187,285,80,5,2024-06-25 19:32:25,20.7,115,1,True
1865,55+,Medium,116,167,34,1,2022-04-13 19:29:26,52.3,119,1,True
1866,55+,Low,23,289,121,5,2021-11-12 23:09:48,42.06,113,1,True
1867,55+,Low,187,272,76,6,2022-09-28 22:20:34,74.14,118,0,True
1868,55+,Low,164,272,132,1,2023-08-12 20:55:50,60.54,26,0,False
1869,35-44,High,164,151,63,8,2025-03-10 07:23:23,116.21,111,1,True
1870,35-44,High,125,47,73,9,2023-01-18 15:49:31,118.68,44,1,False
1871,45-54,Medium,18,246,54,4,2022-10-31 00:28:18,32.17,107,1,True
1872,18-24,High,118,68,4,6,2023-05-10 11:22:53,111.52,45,3,False
1873,45-54,Medium,89,290,205,8,2024-02-24 21:51:01,82.87,99,0,False
1874,25-34,High,43,239,88,1,2024-08-21 19:06:14,92.18,94,0,False
1875,55+,High,184,98,137,3,2024-01-20 18:40:51,104.98,15,0,False
1876,18-24,High,228,125,0,10,2021-11-08 18:11:18,58.31,86,0,False
1877,18-24,High,142,120,164,6,2022-10-25 04:53:10,116.28,43,1,False
1878,25-34,High,59,242,36,5,2025-06-17 06:00:54,65.66,26,0,False
1879,35-44,Low,16,113,78,9,2024-04-16 16:57:42,50.17,6,0,False
1880,35-44,Medium,10,8,64,3,2024-07-16 00:22:57,108.07,81,0,False
1881,18-24,Low,165,134,3,13,2022-08-27 22:54:41,42.43,23,0,False
1882,25-34,Low,116,7,4,5,2023-09-12 13:15:28,53.33,92,0,False
1883,25-34,Medium,70,164,109,3,2023-09-29 03:22:49,41.25,5,0,False
1884,25-34,Medium,74,112,91,8,2023-01-26 05:35:11,48.6,74,2,False
1885,35-44,Medium,196,79,217,5,2022-01-23 03:34:12,97.7,42,0,False
1886,45-54,High,99,275,65,4,2024-01-30 13:38:33,59.84,80,0,False
1887,55+,High,31,160,102,7,2023-02-06 16:12:03,116.02,50,0,False
1888,18-24,Low,101,147,132,2,2022-05-20 08:27:37,10.0,25,4,False
1889,18-24,Low,145,111,121,6,2023-03-21 21:54:21,53.86,59,0,False
1890,55+,Medium,91,65,176,4,2024-02-17 09:28:49,36.55,89,0,False
1891,55+,Medium,204,160,115,6,2021-10-27 06:11:41,30.86,76,0,False
1892,35-44,High,176,197,122,8,2022-08-08 08:28:04,110.52,25,0,False
1893,45-54,High,130,235,65,0,2023-07-06 01:48:34,94.98,26,0,False
1894,25-34,Low,120,94,54,10,2022-11-12 23:22:11,51.18,53,1,False
1895,25-34,Medium,149,217,153,5,2021-12-05 06:23:58,39.5,74,4,False
1896,25-34,Low,183,171,135,5,2024-04-03 02:54:26,78.63,4,0,False
1897,25-34,Medium,56,125,153,2,2023-01-01 20:02:11,45.71,40,0,False
1898,35-44,Low,144,136,112,3,2025-07-01 08:06:01,71.29,61,0,False
1899,55+,Low,20,243,149,5,2024-12-07 12:58:40,19.97,72,0,False
1900,18-24,Low,241,195,0,5,2024-08-22 05:43:38,37.09,52,0,False
1901,35-44,High,178,259,94,0,2023-01-22 06:55:42,154.52,63,0,False
1902,45-54,High,41,318,212,7,2025-06-29 07:28:00,89.66,87,0,False
1903,45-54,Medium,231,7,139,9,2021-09-10 15:58:32,24.13,27,1,False
1904,35-44,Medium,143,9,70,9,2021-12-07 12:49:49,109.4,94,1,False
1905,18-24,High,143,77,168,0,2024-05-26 00:46:10,125.77,83,1,False
1906,18-24,High,158,93,132,5,2023-09-20 17:04:09,65.72,95,0,False
1907,55+,High,193,271,114,6,2023-07-01 21:40:44,48.52,41,0,False
1908,18-24,High,251,44,157,2,2023-12-19 00:24:34,102.01,83,2,False
1909,18-24,High,54,275,4,8,2025-04-02 16:09:16,111.91,69,0,False
1910,25-34,Low,50,259,109,1,2025-02-08 10:35:31,48.33,112,0,True
1911,55+,Low,101,208,106,7,2024-03-27 10:33:01,74.94,25,0,False
1912,55+,High,138,97,98,1,2022-08-27 20:52:10,85.36,75,0,False
1913,45-54,Medium,71,221,65,8,2024-06-01 22:20:55,37.39,110,4,True
1914,18-24,Low,101,9,39,5,2024-10-20 03:02:32,28.29,107,0,True
1915,35-44,High,78,155,95,5,2023-03-09 09:53:31,123.78,29,1,False
1916,25-34,High,260,172,95,2,2023-11-17 13:32:35,84.7,47,1,False
1917,25-34,High,33,55,165,2,2023-12-03 14:07:46,93.04,89,0,False
1918,18-24,Medium,236,27,110,6,2024-01-29 04:34:35,47.44,82,0,False
1919,25-34,Medium,61,269,66,5,2023-11-24 13:07:38,70.79,119,1,True
1920,55+,Medium,189,224,48,10,2024-01-05 02:51:29,63.62,46,0,False
1921,18-24,High,117,54,38,4,2022-04-07 16:22:09,115.88,14,0,False
1922,55+,Medium,54,31,76,7,2022-09-13 03:46:40,18.9,101,0,True
1923,45-54,Low,81,59,153,10,2023-10-05 16:30:59,10.0,65,0,False
1924,25-34,High,129,247,128,10,2025-02-23 12:53:52,99.48,40,0,False
1925,25-34,Medium,106,264,172,4,2024-12-09 10:36:16,65.18,32,1,False
1926,55+,High,231,42,83,10,2023-03-30 18:19:09,95.53,21,0,False
1927,18-24,Low,181,126,136,4,2025-06-30 13:04:07,42.72,1,1,False
1928,35-44,Medium,189,26,98,1,2024-08-18 08:15:01,74.6,97,2,True
1929,18-24,High,97,238,130,2,2024-06-05 02:39:03,81.65,1,0,False
1930,45-54,High,148,263,136,8,2022-07-27 04:49:36,93.14,120,2,True
1931,55+,Medium,236,272,71,3,2021-11-03 13:30:39,48.33,52,1,False
1932,25-34,Medium,105,25,73,15,2022-08-05 15:00:34,64.02,109,4,True
1933,55+,High,160,286,90,0,2022-02-10 07:32:10,99.75,74,0,False
1934,18-24,Medium,141,212,171,6,2022-09-11 12:28:29,25.63,17,1,False
1935,18-24,Medium,129,119,75,0,2021-08-11 14:12:02,45.54,90,0,False
1936,55+,Low,150,210,5,5,2022-07-02 14:16:48,28.61,59,0,False
1937,55+,Low,130,237,72,8,2025-02-15 09:09:40,72.1,94,0,False
1938,55+,Medium,110,277,6,5,2022-12-20 20:16:38,25.24,21,0,False
1939,35-44,Low,137,21,49,7,2021-07-18 00:06:41,63.92,71,2,False
1940,45-54,High,79,154,79,5,2022-04-23 16:41:14,46.62,76,1,False
1941,35-44,Medium,120,180,138,7,2023-04-12 13:13:24,57.62,11,0,False
1942,55+,Low,172,158,147,7,2022-02-14 10:20:15,47.02,34,0,False
1943,25-34,Low,31,231,47,5,2024-05-02 17:18:31,52.33,24,0,False
1944,55+,High,238,181,45,4,2024-06-28 03:10:13,94.66,96,1,False
1945,18-24,High,128,181,5,3,2022-06-03 19:33:52,94.45,37,4,False
1946,55+,High,90,216,53,8,2023-03-27 22:45:15,81.63,73,2,False
1947,35-44,High,139,36,156,3,2024-01-19 14:23:28,147.36,110,0,True
1948,55+,High,224,85,145,6,2024-04-23 12:05:59,110.41,71,0,False
1949,18-24,Low,175,154,121,2,2022-08-01 08:10:18,20.09,64,0,False
1950,18-24,Low,79,110,125,7,2024-10-30 15:14:04,28.9,65,1,False
1951,35-44,Low,86,246,134,6,2022-09-23 06:17:27,69.28,118,0,True
1952,35-44,Low,166,238,109,3,2022-03-14 02:12:55,75.29,111,1,True
1953,18-24,Medium,158,240,3,6,2022-08-14 02:43:33,21.65,16,0,False
1954,25-34,Medium,70,212,134,6,2024-02-05 06:35:39,42.81,12,1,False
1955,45-54,High,184,155,119,0,2025-05-31 23:32:59,97.41,89,2,False
1956,25-34,Low,117,88,141,7,2021-08-09 08:23:49,14.82,108,2,True
1957,55+,Medium,98,91,26,6,2022-07-11 16:30:05,36.2,106,0,True
1958,35-44,Medium,42,265,118,5,2024-04-16 05:36:55,73.16,105,0,True
1959,55+,High,21,80,160,8,2023-08-02 16:49:46,74.8,56,0,False
1960,25-34,High,163,90,2,4,2024-05-25 23:14:32,94.7,43,2,False
1961,35-44,Low,108,178,88,1,2023-03-28 04:02:01,58.62,16,1,False
1962,25-34,Low,65,178,12,5,2023-10-29 13:16:00,23.1,77,0,False
1963,45-54,Medium,189,175,176,5,2025-03-28 08:26:54,10.0,83,1,False
1964,18-24,Low,145,299,50,9,2025-03-10 11:21:29,88.1,59,2,False
1965,45-54,Low,157,76,123,8,2024-10-17 13:53:09,39.27,16,0,False
1966,25-34,Low,106,157,136,8,2024-01-04 18:00:58,10.0,69,1,False
1967,45-54,High,125,117,126,3,2022-11-02 17:52:58,115.6,76,0,False
1968,45-54,High,126,204,62,10,2023-05-03 10:02:38,62.18,59,0,False
1969,18-24,High,31,306,39,6,2024-07-22 04:14:43,125.33,98,0,False
1970,25-34,Low,251,169,64,10,2021-10-18 07:09:53,10.0,28,4,False
1971,55+,Medium,236,100,27,12,2025-05-25 20:59:43,35.02,46,0,False
1972,25-34,Low,137,236,129,6,2021-07-15 08:04:17,38.34,13,1,False
1973,25-34,High,189,79,176,4,2025-02-17 23:51:31,86.57,27,1,False
1974,18-24,Medium,106,92,52,5,2023-08-10 04:44:16,25.52,118,4,True
1975,35-44,Low,151,64,182,4,2023-07-24 22:20:37,76.89,118,0,True
1976,45-54,High,198,169,219,6,2024-07-02 01:41:48,104.51,42,0,False
1977,55+,Low,151,199,91,5,2024-04-11 15:30:04,43.9,27,0,False
1978,35-44,Medium,195,64,56,0,2023-11-26 22:00:50,19.1,111,0,True
1979,45-54,Low,44,100,198,7,2022-05-03 23:03:09,33.02,112,3,True
1980,45-54,Medium,13,22,145,5,2021-08-18 08:44:56,25.23,113,0,True
1981,55+,Low,200,142,68,5,2024-05-08 07:31:22,48.99,38,1,False
1982,35-44,High,115,203,72,0,2024-07-20 23:11:25,141.79,50,1,False
1983,18-24,Low,208,187,84,2,2024-10-18 04:00:58,24.48,90,1,False
1984,45-54,Low,143,147,142,4,2023-02-22 23:14:33,32.13,38,0,False
1985,55+,High,208,139,136,5,2022-07-23 00:45:09,51.92,29,0,False
1986,25-34,High,118,164,151,8,2024-04-21 01:42:18,93.14,44,0,False
1987,35-44,High,215,44,113,0,2025-06-16 17:46:40,114.88,3,0,False
1988,45-54,Medium,227,246,126,0,2024-06-18 18:27:17,10.0,46,0,False
1989,45-54,Medium,19,248,52,3,2024-10-29 08:28:06,55.97,24,0,False
1990,55+,Medium,132,292,83,8,2025-02-07 07:51:26,28.33,42,2,False
1991,45-54,Medium,225,254,187,7,2022-05-06 09:08:01,27.63,71,2,False
1992,18-24,High,92,183,169,6,2022-05-05 04:50:12,107.41,81,1,False
1993,35-44,Low,144,196,87,0,2022-03-02 00:11:53,83.12,15,0,False
1994,25-34,Low,88,231,148,2,2024-10-03 01:16:14,58.53,101,0,True
1995,45-54,High,41,291,46,11,2022-03-15 00:20:42,65.96,10,1,False
1996,55+,High,217,163,35,4,2024-07-10 16:15:06,81.13,80,2,False
1997,45-54,High,103,143,210,0,2023-08-17 18:40:18,122.45,107,0,True
1998,35-44,Low,213,278,185,6,2024-02-11 03:42:24,42.02,117,1,True
1999,55+,High,164,58,37,5,2025-03-30 11:58:09,121.77,76,1,False
2000,55+,Medium,227,189,108,6,2023-11-01 01:19:56,43.61,27,0,False
2001,25-34,Medium,241,25,124,4,2025-01-15 04:49:45,50.66,43,2,False
2002,55+,Medium,138,144,153,4,2022-06-02 20:58:13,44.13,43,0,False
2003,55+,Medium,210,276,96,1,2025-04-02 22:20:56,58.86,34,0,False
2004,25-34,Medium,211,187,2,1,2025-05-15 15:14:39,47.86,95,2,True
2005,25-34,Medium,79,175,32,5,2023-06-29 22:24:29,34.09,12,2,False
2006,55+,Medium,190,194,143,3,2023-11-05 00:10:09,45.6,69,0,False
2007,25-34,High,122,117,139,3,2023-11-16 15:49:28,69.55,115,0,True
2008,25-34,High,169,315,167,4,2022-09-08 03:40:00,103.25,86,1,False
2009,18-24,High,165,276,56,0,2022-06-12 20:51:20,66.19,52,1,False
2010,25-34,High,136,85,33,7,2024-10-18 18:30:53,87.08,108,2,True
2011,35-44,Medium,240,246,164,8,2023-11-04 14:32:07,66.15,22,0,False
2012,45-54,Medium,128,53,175,7,2024-06-28 16:05:00,20.49,30,0,False
2013,35-44,Medium,238,86,79,7,2022-10-12 23:16:59,100.86,75,1,False
2014,55+,High,28,219,8,5,2022-07-01 20:42:25,117.97,83,3,False
2015,35-44,Low,196,257,90,2,2021-07-04 20:33:33,65.26,86,4,False
2016,35-44,Medium,90,168,110,1,2022-04-02 23:28:52,66.32,45,2,False
