user_id,age_group,income_bracket,time_on_social_media_min,time_on_streaming_video_min,time_on_podcasts_min,monthly_conversions,customer_since_date,avg_monthly_spend,last_seen_days_ago,support_tickets_raised,churned_in_last_90_days,partner_purchase_categories,traveler_type,household_size,education_level,homeowner_status,offline_purchase_intent
2064,18-24,Medium,30,295,157,4,2022-03-26 09:48:38,26.94,119,2,True,"Books, Apparel",Unknown,1,High School,Rent,None
2065,55+,High,88,169,127,0,2024-06-06 16:52:15,96.05,119,1,True,"Apparel, Groceries",Family,3,Bachelors Degree,Rent,None
2066,35-44,Medium,223,140,102,1,2024-02-16 23:58:20,44.89,82,0,False,"Electronics, Apparel",Unknown,5,Masters Degree,Own,None
2067,55+,Low,43,77,64,1,2024-05-07 12:34:13,29.56,74,0,False,Fitness,Family,1,Masters Degree,Rent,In-Market for Car
2068,18-24,Low,170,7,160,9,2022-07-09 21:34:03,10.0,90,1,False,"Home Goods, Fitness",Business,4,PhD,Own,None
2069,45-54,Medium,23,215,99,5,2021-10-23 10:18:09,18.07,12,0,False,Home Goods,Solo,3,PhD,Rent,None
2070,25-34,High,171,205,7,7,2022-11-06 11:16:52,63.09,22,1,False,"Fitness, Groceries",Unknown,5,High School,Own,None
2071,18-24,Low,98,230,152,4,2023-05-21 01:59:45,10.0,34,0,False,"Home Goods, Fitness",Backpacker,4,PhD,Rent,None
2072,55+,Medium,67,276,168,4,2024-10-29 23:26:01,10.0,70,0,False,"Home Goods, Groceries",Business,4,High School,Own,Seeking Insurance
2073,35-44,Low,142,131,48,8,2022-02-05 20:40:05,60.23,116,4,True,Books,Unknown,4,Bachelors Degree,Rent,None
2074,35-44,Low,210,288,130,1,2025-01-23 22:57:35,62.09,37,0,False,"Home Goods, Groceries",Unknown,5,High School,Own,In-Market for Home
2075,45-54,High,165,303,61,8,2022-02-01 06:27:33,79.78,76,1,False,"Home Goods, Fitness",Family,1,High School,Own,Planning Vacation
2076,35-44,High,163,55,159,8,2021-11-24 14:20:10,103.7,74,0,False,"Electronics, Home Goods",Unknown,2,PhD,Rent,Seeking Insurance
2077,18-24,High,166,298,165,6,2025-03-21 19:22:52,45.53,28,0,False,"Home Goods, Apparel",Business,2,High School,Rent,None
2078,55+,Low,132,78,76,6,2023-07-06 06:19:21,40.03,91,0,False,"Books, Electronics",Unknown,4,Masters Degree,Rent,None
2079,25-34,Low,110,69,148,7,2025-01-01 08:12:10,34.87,43,0,False,"Apparel, Fitness",Unknown,1,High School,Rent,None
2080,55+,Low,44,143,142,5,2022-06-23 05:33:47,35.16,28,1,False,Electronics,Leisure,2,Masters Degree,Rent,In-Market for Home
2081,35-44,Low,136,19,50,8,2025-06-23 01:51:45,53.13,47,0,False,Home Goods,Backpacker,2,High School,Rent,None
2082,18-24,Medium,112,254,168,9,2021-07-12 16:44:59,40.49,65,0,False,Groceries,Unknown,4,High School,Own,Planning Vacation
2083,45-54,Medium,235,215,98,1,2023-12-21 05:49:29,31.49,32,0,False,"Electronics, Apparel",Solo,2,Masters Degree,Rent,Planning Vacation
2084,35-44,Medium,82,6,163,6,2022-09-06 05:27:59,63.76,100,0,False,"Apparel, Home Goods",Leisure,5,PhD,Rent,In-Market for Home
2085,18-24,Low,45,55,106,3,2024-07-15 19:44:05,55.4,90,0,False,"Apparel, Books",Solo,2,Masters Degree,Rent,None
2086,45-54,High,90,251,108,4,2025-03-04 02:38:17,79.11,118,4,True,"Home Goods, Fitness",Business,1,PhD,Rent,None
2087,55+,Low,104,64,68,6,2025-03-25 01:30:16,66.56,14,0,False,Electronics,Business,3,Masters Degree,Own,None
2088,45-54,High,214,103,66,6,2022-12-16 20:56:43,91.22,27,0,False,Fitness,Business,5,High School,Rent,In-Market for Home
2089,55+,Medium,74,281,0,5,2023-04-09 18:24:03,22.13,10,1,False,"Apparel, Electronics",Solo,4,Masters Degree,Rent,None
2090,35-44,Medium,207,283,42,3,2024-04-27 08:46:40,46.24,94,1,False,Apparel,Backpacker,3,Bachelors Degree,Own,None
2091,45-54,Medium,71,271,50,6,2023-02-27 10:59:54,49.76,28,0,False,"Electronics, Books",Family,5,PhD,Own,None
2092,18-24,Medium,38,187,169,0,2025-05-13 08:16:09,33.09,117,0,True,Apparel,Solo,2,PhD,Own,In-Market for Car
2093,35-44,Medium,47,81,120,1,2025-05-24 05:44:21,50.37,89,0,False,Electronics,Solo,1,High School,Rent,In-Market for Home
2094,45-54,High,165,124,40,7,2024-09-27 05:35:55,67.85,22,0,False,"Books, Home Goods",Leisure,5,Bachelors Degree,Rent,None
2095,35-44,Low,77,206,84,0,2021-12-21 15:53:10,85.06,33,0,False,Books,Unknown,2,Bachelors Degree,Rent,None
2096,45-54,Medium,167,246,116,11,2023-01-30 07:43:48,23.94,105,0,True,Apparel,Unknown,4,Masters Degree,Rent,None
2097,45-54,High,84,142,95,2,2023-05-16 18:56:34,96.33,66,1,False,Groceries,Backpacker,2,Bachelors Degree,Rent,In-Market for Car
2098,18-24,Low,238,234,28,4,2022-07-22 01:54:18,81.44,90,0,False,"Fitness, Groceries",Business,4,PhD,Rent,None
2099,55+,Low,20,134,81,9,2024-03-04 23:59:58,33.63,76,2,False,"Groceries, Electronics",Business,2,Masters Degree,Rent,None
2100,18-24,High,116,152,49,10,2024-12-06 19:22:02,78.81,38,0,False,"Groceries, Apparel",Leisure,1,Bachelors Degree,Own,None
2101,45-54,Low,26,10,182,4,2022-06-09 06:52:25,39.31,99,0,False,"Groceries, Fitness",Business,5,PhD,Own,None
2102,25-34,High,126,320,176,5,2023-12-22 11:28:40,73.04,52,0,False,Fitness,Unknown,4,PhD,Rent,In-Market for Home
2103,55+,Medium,227,58,165,8,2024-01-15 06:51:41,59.4,39,0,False,Electronics,Unknown,1,Bachelors Degree,Own,None
2104,25-34,High,221,122,80,6,2021-12-21 02:10:33,86.45,99,1,False,Fitness,Unknown,5,Bachelors Degree,Own,None
2105,35-44,High,182,143,210,8,2024-08-20 06:02:50,126.14,68,2,False,Groceries,Family,5,Bachelors Degree,Own,Planning Vacation
2106,18-24,Medium,218,232,37,5,2022-10-30 21:21:21,34.06,12,2,False,Apparel,Solo,2,Bachelors Degree,Own,None
2107,45-54,High,72,56,95,7,2022-08-08 18:17:32,71.08,109,0,True,Books,Solo,3,High School,Own,In-Market for Home
2108,35-44,Low,66,251,202,4,2024-04-07 17:35:29,64.94,72,0,False,"Electronics, Groceries",Unknown,2,PhD,Own,None
2109,35-44,Low,222,158,208,4,2025-03-24 20:30:07,89.73,5,0,False,"Electronics, Home Goods",Family,5,PhD,Rent,Seeking Insurance
2110,18-24,Medium,132,191,133,3,2025-02-06 14:13:47,27.91,99,1,False,"Apparel, Electronics",Business,2,Bachelors Degree,Own,None
2111,45-54,Medium,168,156,128,1,2022-05-12 21:14:18,21.97,42,2,False,Home Goods,Solo,2,Bachelors Degree,Rent,None
2112,45-54,High,34,64,186,4,2025-05-06 15:32:58,81.89,83,0,False,"Electronics, Apparel",Leisure,5,Masters Degree,Own,In-Market for Home
2113,55+,High,138,96,94,4,2024-08-31 02:08:28,109.78,59,1,False,Fitness,Leisure,2,Masters Degree,Own,None
2114,55+,Medium,21,184,118,10,2021-07-20 01:16:53,55.48,63,0,False,"Electronics, Home Goods",Family,3,Masters Degree,Rent,In-Market for Home
2115,35-44,Low,30,101,97,2,2023-09-22 13:15:58,88.22,87,2,False,Books,Family,5,Masters Degree,Own,Planning Vacation
2116,18-24,Low,165,62,126,0,2022-05-16 12:24:37,74.76,16,3,False,Groceries,Business,1,Masters Degree,Own,None
2117,25-34,Medium,237,137,170,4,2023-09-19 02:51:35,16.38,54,0,False,"Home Goods, Fitness",Backpacker,1,Masters Degree,Own,None
2118,55+,Medium,171,60,116,2,2023-09-07 21:03:02,32.22,111,0,True,"Apparel, Fitness",Unknown,3,Masters Degree,Own,None
2119,55+,High,173,99,178,12,2024-02-17 07:23:02,82.2,36,2,False,"Apparel, Home Goods",Family,5,High School,Own,In-Market for Home
2120,45-54,Low,101,61,78,8,2022-12-19 04:08:01,42.77,113,0,True,"Books, Electronics",Business,4,Masters Degree,Rent,None
2121,35-44,Low,65,113,56,1,2024-01-18 05:33:22,65.64,80,0,False,Apparel,Leisure,4,Masters Degree,Rent,None
2122,18-24,Medium,186,40,94,2,2023-05-31 15:09:17,35.12,59,0,False,Fitness,Backpacker,1,Masters Degree,Rent,None
2123,45-54,Medium,150,113,73,12,2024-10-30 14:22:45,24.84,22,3,False,Electronics,Unknown,5,Bachelors Degree,Own,None
2124,25-34,High,45,85,153,3,2021-09-18 20:45:12,80.03,74,0,False,"Fitness, Home Goods",Leisure,2,PhD,Rent,In-Market for Car
2125,18-24,High,77,192,94,3,2023-02-23 09:38:33,89.77,53,1,False,"Apparel, Fitness",Leisure,3,Masters Degree,Own,None
2126,45-54,Medium,12,58,99,5,2021-07-24 00:09:54,10.0,11,0,False,Electronics,Family,4,Masters Degree,Rent,None
2127,35-44,Medium,226,247,59,8,2023-12-06 05:25:05,69.67,48,0,False,"Groceries, Apparel",Unknown,1,High School,Own,None
2128,25-34,High,183,51,43,11,2021-10-18 00:49:37,89.9,11,0,False,Books,Unknown,5,High School,Rent,None
2129,35-44,High,228,38,216,7,2024-10-17 00:28:47,160.35,35,0,False,"Home Goods, Books",Unknown,3,PhD,Rent,In-Market for Home
2130,35-44,Medium,224,21,129,10,2024-07-05 09:03:51,92.83,98,0,False,Apparel,Backpacker,4,Masters Degree,Rent,None
2131,18-24,High,82,146,156,5,2025-06-19 22:56:40,84.59,58,0,False,"Fitness, Apparel",Business,1,Masters Degree,Rent,None
2132,55+,Medium,217,121,110,0,2022-07-06 12:40:15,37.43,101,0,True,"Apparel, Books",Business,3,Bachelors Degree,Own,Seeking Insurance
2133,25-34,Medium,53,281,112,0,2023-03-12 05:43:08,26.43,25,1,False,"Apparel, Fitness",Leisure,3,PhD,Rent,None
2134,35-44,High,236,318,209,7,2023-03-28 20:16:20,148.99,35,0,False,"Groceries, Fitness",Backpacker,2,Masters Degree,Rent,In-Market for Car
2135,45-54,Low,52,256,189,5,2021-07-10 06:10:55,27.64,114,4,True,"Groceries, Home Goods",Business,4,PhD,Own,None
2136,18-24,High,210,221,72,5,2025-04-06 23:40:04,78.81,20,0,False,Home Goods,Backpacker,4,Bachelors Degree,Own,None
2137,45-54,High,68,264,179,6,2021-09-15 13:18:10,111.15,20,4,False,Apparel,Leisure,5,PhD,Rent,Planning Vacation
2138,35-44,Medium,171,128,208,0,2025-05-29 14:35:05,80.24,69,1,False,"Books, Groceries",Unknown,5,PhD,Rent,In-Market for Car
2139,55+,Low,122,96,108,5,2021-11-12 15:32:06,25.78,103,0,True,"Fitness, Apparel",Unknown,3,PhD,Own,None
2140,18-24,Low,161,31,158,1,2024-09-11 22:53:09,50.64,67,2,False,Home Goods,Solo,5,Masters Degree,Own,None
2141,18-24,Medium,37,190,27,8,2022-02-28 22:32:16,46.45,42,0,False,Groceries,Unknown,2,Masters Degree,Own,None
2142,35-44,High,227,148,128,1,2025-02-25 14:03:51,142.98,24,1,False,"Electronics, Books",Backpacker,2,High School,Rent,In-Market for Car
2143,35-44,Medium,57,169,44,0,2021-08-27 22:13:23,87.42,110,0,True,"Apparel, Fitness",Solo,1,Bachelors Degree,Rent,In-Market for Car
2144,45-54,Low,23,103,130,0,2022-07-28 20:15:19,68.59,69,4,False,Home Goods,Unknown,1,High School,Own,None
2145,45-54,Low,40,13,62,7,2023-04-27 12:21:07,55.64,47,0,False,Home Goods,Unknown,1,Masters Degree,Own,None
2146,45-54,High,82,107,115,8,2025-01-20 14:48:09,96.43,72,0,False,"Electronics, Books",Family,3,Bachelors Degree,Own,None
2147,55+,Low,48,138,79,7,2024-07-03 07:08:34,16.52,88,0,False,Books,Unknown,5,PhD,Own,None
2148,45-54,High,69,160,153,6,2023-03-11 09:09:54,90.76,51,0,False,"Electronics, Books",Backpacker,4,PhD,Own,None
2149,45-54,High,144,315,195,7,2024-06-30 12:22:43,100.74,56,2,False,Fitness,Solo,3,Masters Degree,Rent,None
2150,25-34,Low,72,79,125,5,2023-06-05 15:11:28,20.59,52,3,False,Home Goods,Solo,2,PhD,Rent,None
2151,18-24,Low,212,92,1,3,2023-10-19 04:03:35,10.0,60,0,False,Apparel,Business,3,High School,Rent,In-Market for Home
2152,18-24,High,160,64,98,4,2022-03-29 03:35:48,91.45,115,0,True,Home Goods,Unknown,2,High School,Rent,Seeking Insurance
2153,25-34,Low,244,121,45,5,2021-11-09 20:08:50,25.46,102,0,True,"Groceries, Electronics",Unknown,1,Bachelors Degree,Own,Planning Vacation
2154,55+,Medium,226,58,144,6,2024-11-23 00:18:12,23.83,120,0,True,Books,Leisure,2,Bachelors Degree,Own,None
2155,25-34,Medium,227,187,51,0,2025-05-22 17:17:37,14.35,14,1,False,"Electronics, Apparel",Solo,2,Masters Degree,Rent,None
2156,25-34,Low,34,120,153,0,2022-08-14 21:40:20,44.41,45,2,False,Fitness,Solo,2,High School,Rent,Planning Vacation
2157,25-34,Low,138,154,53,3,2024-03-26 05:40:11,51.29,39,0,False,"Fitness, Electronics",Solo,4,Masters Degree,Rent,In-Market for Home
2158,45-54,Low,13,195,195,3,2025-02-19 23:34:33,26.29,96,0,False,"Groceries, Fitness",Solo,1,Bachelors Degree,Rent,None
2159,45-54,Low,111,153,127,6,2023-02-27 12:09:47,27.09,113,0,True,"Apparel, Fitness",Solo,3,Bachelors Degree,Rent,None
2160,45-54,Medium,72,82,99,4,2024-06-25 04:33:39,77.42,86,0,False,Apparel,Backpacker,1,Bachelors Degree,Rent,None
2161,25-34,Medium,161,143,97,2,2024-06-28 01:09:57,48.76,68,0,False,"Fitness, Apparel",Backpacker,2,Bachelors Degree,Own,Planning Vacation
2162,55+,Medium,62,63,116,3,2022-06-02 03:10:36,59.03,20,0,False,"Groceries, Home Goods",Unknown,2,Bachelors Degree,Rent,None
2163,25-34,Medium,188,158,162,2,2023-07-30 01:27:56,78.25,119,0,True,Apparel,Unknown,3,Bachelors Degree,Rent,Planning Vacation
2164,18-24,Low,244,38,14,3,2021-07-26 23:41:02,47.99,96,1,False,"Books, Home Goods",Family,1,Masters Degree,Rent,Planning Vacation
2165,18-24,High,44,169,123,5,2023-02-05 01:32:34,86.67,5,0,False,"Electronics, Fitness",Unknown,5,Masters Degree,Rent,None
2166,25-34,Medium,132,273,59,4,2023-06-04 09:50:31,58.59,37,2,False,Apparel,Family,3,Masters Degree,Own,None
2167,55+,Medium,211,250,111,5,2023-07-02 18:42:51,63.61,79,0,False,Home Goods,Unknown,2,PhD,Rent,In-Market for Car
2168,55+,High,79,319,49,4,2023-09-19 02:25:33,74.35,29,1,False,"Home Goods, Books",Leisure,2,High School,Own,In-Market for Car
2169,25-34,Low,74,46,41,4,2024-11-23 19:04:11,33.02,48,0,False,"Groceries, Apparel",Unknown,2,High School,Own,None
2170,18-24,Low,179,93,180,6,2022-03-30 05:01:51,34.43,45,1,False,"Home Goods, Books",Solo,2,Bachelors Degree,Rent,None
2171,18-24,Medium,226,103,114,5,2021-09-01 08:07:13,29.99,16,0,False,Fitness,Unknown,5,Masters Degree,Rent,None
2172,55+,Medium,137,249,155,6,2023-10-25 08:26:56,12.11,61,0,False,"Apparel, Home Goods",Unknown,3,Masters Degree,Own,None
2173,55+,Medium,86,169,21,6,2024-06-29 15:52:06,78.8,115,0,True,Groceries,Unknown,3,High School,Own,Seeking Insurance
2174,18-24,High,226,52,180,2,2023-12-12 15:05:11,72.88,12,0,False,"Apparel, Groceries",Unknown,2,Masters Degree,Rent,None
2175,35-44,High,182,249,149,5,2025-04-21 10:25:42,157.28,91,4,True,"Home Goods, Groceries",Business,4,High School,Rent,None
2176,25-34,High,70,58,154,9,2024-12-04 21:05:05,128.46,21,0,False,"Apparel, Groceries",Unknown,2,Bachelors Degree,Own,None
2177,25-34,High,53,329,92,5,2022-01-06 10:50:44,88.19,40,0,False,"Electronics, Fitness",Backpacker,3,High School,Rent,Seeking Insurance
2178,25-34,Low,74,174,23,5,2022-09-28 13:47:24,40.65,114,0,True,Books,Unknown,4,Bachelors Degree,Own,None
2179,45-54,Medium,182,119,55,2,2023-07-09 00:21:03,71.6,111,0,True,Books,Unknown,3,Bachelors Degree,Own,In-Market for Home
2180,45-54,Medium,80,23,62,0,2023-10-11 02:48:02,39.36,9,0,False,Fitness,Family,3,PhD,Rent,Planning Vacation
2181,35-44,High,114,330,88,0,2022-10-29 13:15:59,114.73,18,0,False,"Apparel, Groceries",Unknown,3,Bachelors Degree,Own,None
2182,25-34,High,175,88,31,6,2023-04-07 18:38:40,76.87,103,0,True,Books,Solo,1,PhD,Rent,Seeking Insurance
2183,18-24,Medium,126,211,135,1,2022-11-11 08:38:57,38.65,66,3,False,"Apparel, Books",Solo,2,Masters Degree,Rent,In-Market for Home
2184,35-44,Medium,193,299,192,4,2024-04-21 03:28:44,64.49,96,0,False,Groceries,Business,3,High School,Own,Planning Vacation
2185,35-44,High,53,160,182,9,2024-10-28 12:58:10,113.99,94,1,False,"Books, Fitness",Business,5,High School,Rent,None
2186,25-34,Low,159,95,73,3,2025-02-10 08:16:52,31.08,93,4,True,"Home Goods, Apparel",Business,4,Bachelors Degree,Rent,None
2187,55+,Medium,140,49,83,2,2023-05-19 17:48:44,54.18,86,0,False,"Groceries, Electronics",Unknown,1,PhD,Own,None
2188,25-34,Low,185,126,103,6,2023-10-12 06:16:19,56.13,52,3,False,Groceries,Business,4,Masters Degree,Rent,Planning Vacation
2189,45-54,High,229,64,173,8,2025-03-21 12:55:38,70.63,103,0,True,"Fitness, Books",Solo,2,High School,Rent,None
2190,55+,Low,226,116,36,5,2022-02-25 03:18:19,70.45,12,0,False,Electronics,Solo,5,Masters Degree,Own,None
2191,45-54,High,185,170,40,3,2021-10-01 04:38:14,95.9,31,3,False,"Fitness, Home Goods",Backpacker,2,PhD,Rent,None
2192,55+,High,17,121,37,10,2021-10-12 08:21:22,100.15,105,0,True,Books,Business,3,PhD,Rent,None
2193,25-34,Medium,230,139,36,6,2023-06-10 03:44:06,21.49,34,4,False,"Books, Apparel",Unknown,2,PhD,Own,None
2194,25-34,Medium,256,51,155,9,2024-09-26 01:41:33,12.2,57,3,False,Groceries,Leisure,1,Masters Degree,Rent,None
2195,55+,Medium,148,250,37,3,2022-01-04 03:47:45,33.64,3,0,False,Fitness,Unknown,3,PhD,Rent,Seeking Insurance
2196,55+,Low,153,274,51,3,2023-10-08 15:42:06,67.21,66,1,False,Groceries,Leisure,5,PhD,Own,None
2197,55+,Low,192,290,70,0,2024-03-10 07:06:15,75.76,69,0,False,"Apparel, Groceries",Family,3,Masters Degree,Own,None
2198,25-34,Medium,237,37,52,4,2025-02-10 07:00:29,48.08,120,0,True,Fitness,Leisure,2,Masters Degree,Own,None
2199,35-44,High,160,81,144,5,2023-02-20 11:39:58,133.02,65,0,False,"Groceries, Home Goods",Solo,3,High School,Rent,In-Market for Home
2200,55+,Low,130,291,110,10,2022-07-15 12:07:41,39.22,101,0,True,Fitness,Leisure,3,Bachelors Degree,Own,None
2201,25-34,Low,144,203,57,7,2024-04-04 04:57:47,19.54,114,0,True,"Groceries, Fitness",Family,5,Bachelors Degree,Own,None
2202,35-44,High,44,322,123,5,2021-12-12 06:34:39,123.8,76,0,False,Fitness,Leisure,5,Masters Degree,Rent,None
2203,55+,High,136,188,108,5,2022-06-10 00:40:18,84.62,46,0,False,Fitness,Solo,5,Masters Degree,Rent,In-Market for Home
2204,45-54,High,60,275,53,4,2021-09-09 10:49:45,83.81,32,0,False,Apparel,Leisure,2,High School,Rent,None
2205,18-24,Medium,187,137,115,5,2022-05-07 08:57:55,15.05,29,1,False,Groceries,Unknown,4,High School,Own,None
2206,18-24,Low,164,253,137,3,2024-10-24 00:52:32,76.56,90,0,False,"Books, Electronics",Unknown,3,Masters Degree,Own,None
2207,25-34,High,33,58,100,5,2022-10-15 22:20:21,90.64,29,2,False,Apparel,Unknown,2,Bachelors Degree,Rent,None
2208,45-54,Medium,51,80,158,4,2022-01-30 19:06:29,55.97,97,3,True,"Apparel, Home Goods",Family,3,PhD,Own,Planning Vacation
2209,45-54,Medium,18,58,129,5,2022-06-26 10:40:07,32.36,5,0,False,"Fitness, Apparel",Business,1,High School,Own,None
2210,25-34,Medium,248,280,127,4,2023-03-05 11:55:55,21.92,78,0,False,"Electronics, Books",Leisure,2,Masters Degree,Own,Seeking Insurance
2211,25-34,High,189,58,81,5,2025-07-04 10:32:02,94.64,98,4,True,Apparel,Unknown,3,Masters Degree,Rent,None
2212,18-24,Medium,136,58,4,2,2023-10-08 04:53:55,33.74,4,1,False,Fitness,Unknown,1,Bachelors Degree,Own,None
2213,45-54,Medium,98,72,93,0,2024-03-18 01:04:59,32.04,74,0,False,"Apparel, Electronics",Unknown,2,PhD,Rent,Planning Vacation
2214,25-34,Low,192,227,148,5,2024-12-06 04:08:33,30.45,95,0,False,"Fitness, Apparel",Solo,4,High School,Rent,None
2215,55+,High,208,224,27,3,2021-08-15 15:05:02,94.2,32,3,False,"Fitness, Home Goods",Solo,2,Bachelors Degree,Own,None
2216,25-34,Medium,200,118,104,8,2025-04-14 12:17:56,46.71,27,0,False,"Books, Apparel",Business,4,PhD,Rent,In-Market for Home
2217,25-34,Low,99,290,81,0,2023-03-07 08:22:27,73.48,46,0,False,Fitness,Unknown,4,Masters Degree,Own,Seeking Insurance
2218,18-24,Low,38,72,59,7,2022-10-22 15:49:58,22.9,99,3,True,"Groceries, Electronics",Unknown,2,High School,Rent,None
2219,45-54,Medium,160,130,189,0,2021-09-22 17:54:18,22.44,103,0,True,Electronics,Family,5,Bachelors Degree,Rent,None
2220,55+,Medium,212,120,70,6,2023-09-09 16:02:04,57.9,51,3,False,"Fitness, Groceries",Business,2,PhD,Rent,None
2221,18-24,High,124,250,155,5,2025-06-23 15:41:58,86.98,13,0,False,"Books, Apparel",Business,5,Masters Degree,Rent,In-Market for Home
2222,35-44,Low,35,106,74,0,2023-01-19 07:19:31,87.43,4,1,False,Groceries,Backpacker,2,Masters Degree,Rent,None
2223,25-34,Low,145,24,142,8,2022-09-04 14:38:33,53.01,63,1,False,Groceries,Leisure,3,Bachelors Degree,Own,None
2224,55+,Low,54,84,70,8,2023-10-02 03:38:25,42.05,105,1,True,"Apparel, Electronics",Unknown,5,High School,Own,Planning Vacation
2225,55+,Medium,20,216,74,2,2021-10-12 09:42:42,68.66,89,2,False,"Apparel, Groceries",Unknown,5,High School,Own,None
2226,25-34,Medium,51,291,20,1,2022-06-27 07:34:10,85.54,74,0,False,"Books, Apparel",Backpacker,5,PhD,Own,None
2227,45-54,High,89,266,178,0,2021-11-08 08:02:21,121.38,116,1,True,"Groceries, Apparel",Unknown,3,Bachelors Degree,Rent,None
2228,18-24,Medium,40,257,8,13,2024-04-30 03:03:30,10.02,37,0,False,"Electronics, Books",Family,2,PhD,Rent,None
2229,55+,Medium,149,43,51,6,2022-03-18 19:10:15,56.54,5,0,False,Electronics,Solo,5,Masters Degree,Own,None
2230,35-44,Medium,229,143,85,8,2023-01-08 10:37:39,66.44,10,0,False,"Fitness, Electronics",Unknown,5,Masters Degree,Own,None
2231,18-24,Low,219,191,132,3,2023-05-09 10:28:56,27.73,10,0,False,"Home Goods, Electronics",Leisure,2,Masters Degree,Own,In-Market for Car
2232,45-54,Medium,160,188,218,6,2025-04-28 04:58:00,36.66,15,3,False,Home Goods,Business,5,High School,Own,Planning Vacation
2233,18-24,High,226,112,169,5,2024-08-02 17:06:17,82.84,64,0,False,Groceries,Unknown,1,High School,Own,None
2234,25-34,Low,137,44,100,1,2022-11-21 16:02:18,40.6,75,0,False,Apparel,Business,4,PhD,Rent,None
2235,25-34,High,189,285,28,1,2024-06-06 07:36:09,105.8,68,0,False,"Home Goods, Books",Unknown,4,High School,Rent,In-Market for Home
2236,55+,Low,82,291,33,3,2022-05-19 20:58:36,27.12,100,0,False,Home Goods,Backpacker,3,Masters Degree,Rent,None
2237,18-24,Medium,70,27,39,6,2025-03-20 05:15:33,49.49,7,1,False,Fitness,Unknown,1,High School,Rent,In-Market for Home
2238,45-54,Medium,179,119,156,1,2024-05-29 05:54:36,47.79,63,4,False,Home Goods,Solo,4,High School,Own,None
2239,25-34,High,214,169,0,1,2022-04-02 12:59:04,79.7,5,1,False,"Groceries, Fitness",Unknown,4,Masters Degree,Rent,None
2240,25-34,Low,177,53,89,5,2023-03-13 20:11:44,48.03,90,0,False,"Groceries, Home Goods",Unknown,5,Bachelors Degree,Own,None
2241,25-34,High,100,300,103,4,2023-07-24 08:47:47,58.53,76,0,False,Fitness,Unknown,2,High School,Rent,None
2242,35-44,Low,111,93,185,4,2022-03-21 20:00:12,62.99,81,0,False,Home Goods,Leisure,3,PhD,Rent,Planning Vacation
2243,45-54,Low,59,98,164,1,2021-09-23 07:54:35,57.62,26,1,False,"Groceries, Electronics",Business,4,High School,Own,None
2244,25-34,High,125,165,179,0,2023-07-10 03:23:52,65.31,75,0,False,"Apparel, Electronics",Backpacker,4,Bachelors Degree,Own,In-Market for Car
2245,18-24,Low,154,101,110,0,2024-06-26 20:03:16,22.85,64,3,False,Home Goods,Backpacker,1,Masters Degree,Own,None
2246,45-54,Medium,179,162,56,2,2021-10-16 05:34:00,10.0,42,0,False,"Home Goods, Electronics",Business,2,PhD,Own,In-Market for Home
2247,55+,Low,40,151,48,6,2022-04-22 15:28:36,50.91,58,1,False,"Apparel, Home Goods",Unknown,1,Bachelors Degree,Rent,In-Market for Home
2248,18-24,Low,204,92,73,8,2022-07-14 10:07:26,54.8,79,1,False,Fitness,Family,1,High School,Own,None
2249,55+,Low,44,177,55,10,2025-05-22 10:27:08,32.2,69,0,False,"Electronics, Home Goods",Unknown,2,Masters Degree,Own,None
2250,55+,Low,56,49,77,6,2025-02-17 04:07:38,31.26,111,0,True,"Fitness, Groceries",Unknown,2,High School,Rent,Planning Vacation
2251,55+,Medium,163,63,102,4,2022-01-07 23:49:40,30.88,52,1,False,"Apparel, Groceries",Family,3,PhD,Rent,In-Market for Car
2252,45-54,Medium,236,225,82,8,2024-11-11 01:49:05,61.21,11,0,False,Groceries,Unknown,1,Bachelors Degree,Rent,None
2253,25-34,Low,44,286,1,3,2022-05-30 08:46:17,46.7,74,1,False,Electronics,Unknown,4,Bachelors Degree,Own,None
2254,18-24,High,206,132,132,5,2023-12-12 00:08:13,113.25,92,0,False,"Electronics, Books",Business,5,Bachelors Degree,Rent,In-Market for Car
2255,25-34,High,88,54,137,6,2023-05-15 08:15:26,64.15,74,2,False,Books,Solo,3,High School,Rent,None
2256,25-34,Low,180,29,139,8,2022-08-05 11:11:36,54.14,16,0,False,Home Goods,Leisure,1,PhD,Rent,None
2257,18-24,Low,55,167,4,6,2022-04-13 02:39:46,22.8,87,0,False,Fitness,Solo,3,Masters Degree,Rent,In-Market for Home
2258,18-24,High,79,136,174,2,2022-03-27 10:04:09,76.52,75,0,False,Apparel,Backpacker,4,Masters Degree,Own,None
2259,18-24,Low,140,63,150,2,2022-04-29 04:47:03,60.1,2,0,False,"Books, Fitness",Solo,3,Masters Degree,Own,None
2260,25-34,High,138,321,86,5,2023-06-09 23:42:32,94.52,19,1,False,Home Goods,Unknown,4,Bachelors Degree,Rent,None
2261,18-24,High,216,262,112,6,2022-03-09 12:04:46,87.52,74,0,False,Books,Unknown,1,Masters Degree,Rent,None
2262,45-54,Low,156,237,116,1,2024-07-26 07:30:27,55.21,71,0,False,Apparel,Backpacker,4,Bachelors Degree,Rent,None
2263,45-54,Medium,10,8,137,1,2023-04-03 04:38:15,73.82,76,1,False,Apparel,Business,5,Masters Degree,Own,In-Market for Car
2264,25-34,High,97,214,73,5,2022-07-27 11:05:59,83.61,63,1,False,"Home Goods, Electronics",Unknown,1,PhD,Rent,None
